Id,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls_per90,Ast_per90,G-PK_per90,CrdY_per90,CrdR_per90,xG_per90,npxG_per90,xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,Sh_per90,SoT_per90,KP_per90,Tkl_per90,TklW_per90,Int_per90,Clr_per90,Err_per90,Touches_per90,Tkld_per90,Mis_per90,Dis_per90,Fls_per90,PKwon_per90,PKcon_per90,OG_per90,Recov_per90,GA_per90,Saves_per90,Save%_per90,CS_per90,PKA_per90,PKsv_per90,market_value_in_eur
1291,Georgios Kyriakopoulos,gr GRE,DF,Monza,it Serie A,29.0,1996.0,25,24,2120,0.08490566037735849,0.12735849056603774,0.08490566037735849,0.16981132075471697,0.0,0.02547169811320755,0.02547169811320755,0.1018867924528302,2.080188679245283,3.099056603773585,4.457547169811321,0.7216981132075472,0.2971698113207547,1.2735849056603774,1.4858490566037736,0.9339622641509433,0.7641509433962264,2.589622641509434,0.0,53.57547169811321,0.5943396226415094,0.8915094339622641,0.5943396226415094,0.8066037735849056,0.0,0.04245283018867924,0.04245283018867924,2.759433962264151,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0
1292,Luca de la Torre,us USA,MF,Celta Vigo,es La Liga,26.0,1998.0,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,22.5,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0
1293,Rémy Labeau Lascary,gp GLP,"FW,MF",Lens,fr Ligue 1,22.0,2003.0,14,6,637,0.282574568288854,0.141287284144427,0.282574568288854,0.706436420722135,0.0,0.3532182103610675,0.3532182103610675,0.15541601255886972,2.401883830455259,0.989010989010989,10.031397174254316,1.978021978021978,0.706436420722135,0.989010989010989,2.260596546310832,1.41287284144427,0.141287284144427,0.989010989010989,0.0,38.85400313971743,1.8367346938775508,4.521193092621664,0.989010989010989,3.2496075353218212,0.0,0.0,0.0,2.967032967032967,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0
1294,Gaëtan Laborde,fr FRA,FW,Nice,fr Ligue 1,30.0,1994.0,19,13,1184,0.6841216216216217,0.22804054054054054,0.3800675675675676,0.0,0.0,0.6613175675675675,0.41807432432432434,0.1900337837837838,1.6722972972972974,2.052364864864865,6.91722972972973,3.3445945945945947,1.1402027027027029,1.4442567567567566,1.2162162162162162,0.7601351351351352,0.3800675675675676,0.8361486486486487,0.0,36.48648648648649,0.9121621621621622,1.9003378378378377,1.1402027027027029,1.3682432432432434,0.07601351351351351,0.0,0.0,2.508445945945946,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0
1295,Nediljko Labrović,hr CRO,GK,Augsburg,de Bundesliga,25.0,1999.0,15,15,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.06666666666666667,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,2.1333333333333333,2.8,4.053333333333333,0.13333333333333333,0.2,0.0,4500000.0
1296,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,33.0,1991.0,22,17,1462,0.5540355677154583,0.12311901504787962,0.43091655266757867,0.18467852257181944,0.0,0.6032831737346102,0.46785225718194257,0.1908344733242134,0.9233926128590971,3.3242134062927495,7.325581395348838,2.216142270861833,1.3543091655266757,1.3543091655266757,0.6771545827633378,0.307797537619699,0.3693570451436389,0.3693570451436389,0.0,33.73461012311902,0.8002735978112175,2.6470588235294117,0.9233926128590971,2.216142270861833,0.0,0.06155950752393981,0.0,0.8618331053351573,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0
1297,Younes Lachaab,fr FRA,"MF,FW",Lille,fr Ligue 1,20.0,2005.0,2,0,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,80.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1298,Maxence Lacroix,fr FRA,DF,Crystal Palace,eng Premier League,24.0,2000.0,25,25,2245,0.0400890868596882,0.0400890868596882,0.0400890868596882,0.1603563474387528,0.0,0.10022271714922049,0.10022271714922049,0.016035634743875277,0.3207126948775056,2.044543429844098,0.20044543429844097,0.9220489977728284,0.20044543429844097,0.1603563474387528,2.285077951002227,1.3630289532293987,1.7639198218262806,5.973273942093541,0.0400890868596882,57.24721603563475,0.12026726057906459,0.6013363028953229,0.12026726057906459,1.042316258351893,0.0,0.0400890868596882,0.0,4.409799554565701,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0
1299,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,26.0,1999.0,12,12,1080,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.08333333333333334,0.08333333333333334,0.0,0.6666666666666667,0.08333333333333334,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666667,1.5833333333333335,2.666666666666667,5.6083333333333325,0.16666666666666669,0.25,0.0,7000000.0
1300,Yoel Lago,es ESP,DF,Celta Vigo,es La Liga,20.0,2004.0,2,2,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666666,0.0,0.0,0.0,0.0,1.3333333333333335,0.6666666666666667,1.3333333333333335,1.3333333333333335,0.0,101.33333333333334,0.6666666666666667,1.3333333333333335,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0
1301,Konrad Laimer,at AUT,DF,Bayern Munich,de Bundesliga,27.0,1997.0,21,11,1054,0.08538899430740038,0.08538899430740038,0.08538899430740038,0.5977229601518027,0.0,0.10246679316888045,0.10246679316888045,0.18785578747628087,4.013282732447818,6.4895635673624295,5.464895635673624,0.7685009487666035,0.3415559772296015,0.8538899430740038,2.30550284629981,1.1954459203036054,0.5123339658444023,1.1954459203036054,0.08538899430740038,71.47058823529412,0.7685009487666035,1.7077798861480076,1.1954459203036054,2.049335863377609,0.0,0.0,0.0,4.098671726755218,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0
1302,Stefan Lainer,at AUT,DF,Gladbach,de Bundesliga,32.0,1992.0,16,4,547,0.16453382084095064,0.0,0.16453382084095064,0.3290676416819013,0.0,0.03290676416819013,0.03290676416819013,0.1480804387568556,2.797074954296161,3.455210237659964,3.9488117001828154,0.3290676416819013,0.16453382084095064,1.1517367458866545,2.6325411334552102,1.6453382084095065,1.4808043875685557,3.290676416819013,0.0,70.74954296160878,0.6581352833638026,0.6581352833638026,0.8226691042047533,0.9872029250457038,0.0,0.0,0.16453382084095064,3.126142595978062,0.0,0.0,0.0,0.0,0.0,0.0,1800000.0
1303,Kenny Lala,mg MAD,DF,Brest,fr Ligue 1,33.0,1991.0,22,21,1966,0.1373346897253306,0.04577822990844354,0.0,0.1373346897253306,0.0,0.1373346897253306,0.027466937945066123,0.11444557477110885,1.7853509664292981,4.348931841302137,2.838250254323499,0.3662258392675483,0.18311291963377416,1.190233977619532,2.472024415055951,1.6022380467955237,0.9155645981688708,2.609359104781282,0.0,68.07222787385554,0.2746693794506612,0.8697863682604272,0.503560528992879,0.595116988809766,0.0,0.0,0.0,4.852492370295016,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0
1304,Adam Lallana,eng ENG,MF,Southampton,eng Premier League,36.0,1988.0,14,5,361,0.0,0.4986149584487535,0.0,0.997229916897507,0.0,0.04986149584487535,0.04986149584487535,0.22437673130193905,1.4958448753462605,5.983379501385042,2.493074792243767,0.7479224376731303,0.0,0.997229916897507,1.994459833795014,1.2465373961218835,1.2465373961218835,1.2465373961218835,0.0,79.2797783933518,1.2465373961218835,2.493074792243767,1.4958448753462605,1.994459833795014,0.0,0.0,0.0,4.7368421052631575,0.0,0.0,0.0,0.0,0.0,0.0,900000.0
1305,Mathis Lambourde,fr FRA,"FW,MF",Hellas Verona,it Serie A,19.0,2006.0,6,0,57,1.5789473684210527,0.0,1.5789473684210527,1.5789473684210527,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,1.5789473684210527,0.0,12.631578947368421,1.5789473684210527,1.5789473684210527,1.5789473684210527,4.7368421052631575,1.5789473684210527,0.0,1.5789473684210527,0.0,37.89473684210526,3.1578947368421053,3.1578947368421053,9.473684210526315,4.7368421052631575,0.0,0.0,0.0,3.1578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,500000.0
1306,Mohamed Lamine Bayo,gn GUI,FW,Lille,fr Ligue 1,26.0,1998.0,12,4,309,0.5825242718446603,0.29126213592233013,0.5825242718446603,0.29126213592233013,0.0,0.6407766990291263,0.6407766990291263,0.14563106796116507,1.1650485436893205,1.1650485436893205,5.825242718446601,2.9126213592233006,1.1650485436893205,1.1650485436893205,0.29126213592233013,0.29126213592233013,0.0,1.1650485436893205,0.0,28.54368932038835,0.5825242718446603,3.7864077669902914,1.4563106796116503,1.7475728155339805,0.0,0.0,0.0,1.4563106796116503,0.0,0.0,0.0,0.0,0.0,0.0,
1307,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,24.0,2000.0,13,9,765,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.0,0.0,0.04705882352941177,0.04705882352941177,0.09411764705882354,2.9411764705882355,1.4117647058823528,4.705882352941177,0.7058823529411764,0.23529411764705882,0.5882352941176471,1.647058823529412,1.1764705882352942,0.7058823529411764,2.4705882352941178,0.11764705882352941,57.52941176470588,1.7647058823529411,1.0588235294117647,0.47058823529411764,1.4117647058823528,0.0,0.11764705882352941,0.0,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0
1308,Will Lankshear,eng ENG,"FW,MF",Tottenham,eng Premier League,19.0,2005.0,3,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.545454545454543,0.0,16.363636363636363,0.0,16.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
